instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
10463,2012-03-17,1,1,3,1,0,6,0,2,0.44,0.4394,0.94,0.0,12,57,69
16447,2012-11-23,4,1,11,0,0,5,1,1,0.28,0.3182,0.65,0.0,0,32,32
6583,2011-10-06,4,0,10,20,0,4,1,1,0.5,0.4848,0.77,0.1045,29,231,260
9276,2012-01-27,1,1,1,9,0,5,1,3,0.5,0.4848,0.88,0.2836,6,101,107
13837,2012-08-04,3,1,8,17,0,6,0,1,0.88,0.7879,0.37,0.2985,179,313,492
5231,2011-08-10,3,0,8,20,0,3,1,1,0.76,0.6667,0.31,0.1343,59,253,312
4183,2011-06-28,3,0,6,4,0,2,1,1,0.66,0.6212,0.74,0.0,1,7,8
10166,2012-03-04,1,1,3,15,0,0,0,1,0.36,0.3182,0.32,0.5224,82,252,334
14987,2012-09-21,3,1,9,15,0,5,1,1,0.7,0.6515,0.54,0.2239,90,333,423
8688,2012-01-02,1,1,1,19,1,1,0,1,0.24,0.2273,0.38,0.2239,4,89,93
5443,2011-08-19,3,0,8,16,0,5,1,1,0.8,0.7424,0.49,0.0,66,261,327
4606,2011-07-15,3,0,7,19,0,5,1,1,0.7,0.6364,0.45,0.2239,114,280,394
4685,2011-07-19,3,0,7,2,0,2,1,1,0.72,0.6818,0.7,0.1642,9,4,13
226,2011-01-10,1,0,1,16,0,1,1,1,0.2,0.2121,0.4,0.1343,4,70,74
15708,2012-10-21,4,1,10,16,0,0,0,1,0.54,0.5152,0.37,0.2239,182,409,591
6804,2011-10-16,4,0,10,1,0,0,0,1,0.44,0.4394,0.47,0.1343,13,64,77
11633,2012-05-04,2,1,5,21,0,5,1,1,0.64,0.6061,0.69,0.19399999999999998,49,186,235
3199,2011-05-18,2,0,5,4,0,3,1,3,0.52,0.5,0.94,0.2985,1,2,3
6130,2011-09-17,3,0,9,23,0,6,0,1,0.46,0.4545,0.82,0.1642,36,100,136
9867,2012-02-21,1,1,2,2,0,2,1,1,0.24,0.2879,0.6,0.0,0,3,3
5902,2011-09-08,3,0,9,10,0,4,1,2,0.64,0.5606,0.94,0.1045,8,57,65
10942,2012-04-06,2,1,4,1,0,5,1,1,0.36,0.3485,0.62,0.1343,10,28,38
926,2011-02-11,1,0,2,2,0,5,1,1,0.1,0.1364,0.54,0.0896,0,3,3
5644,2011-08-28,3,0,8,14,0,0,0,1,0.78,0.6970000000000001,0.43,0.4179,157,290,447
15601,2012-10-17,4,1,10,5,0,3,1,2,0.36,0.3788,0.81,0.0,2,39,41
6434,2011-09-30,4,0,9,15,0,5,1,1,0.64,0.6212,0.5,0.2836,52,193,245
2898,2011-05-05,2,0,5,15,0,4,1,1,0.56,0.5303,0.26,0.4925,27,120,147
6921,2011-10-20,4,0,10,23,0,4,1,1,0.42,0.4242,0.58,0.2537,7,83,90
3820,2011-06-13,2,0,6,1,0,1,1,1,0.64,0.6061,0.73,0.2239,6,10,16
14326,2012-08-25,3,1,8,2,0,6,0,2,0.66,0.6212,0.74,0.0896,18,61,79
13261,2012-07-11,3,1,7,17,0,3,1,1,0.8,0.6970000000000001,0.31,0.2239,90,740,830
5315,2011-08-14,3,0,8,8,0,0,0,2,0.66,0.5909,0.89,0.2836,20,21,41
1517,2011-03-08,1,0,3,13,0,2,1,2,0.38,0.3939,0.25,0.1045,25,73,98
7520,2011-11-14,4,0,11,22,0,1,1,1,0.58,0.5455,0.56,0.3582,17,96,113
8475,2011-12-24,1,0,12,18,0,6,0,1,0.3,0.3182,0.42,0.0896,2,33,35
529,2011-01-24,1,0,1,4,0,1,1,1,0.02,0.0606,0.48,0.1343,0,1,1
12706,2012-06-18,2,1,6,14,0,1,1,2,0.58,0.5455,0.68,0.19399999999999998,59,160,219
7493,2011-11-13,4,0,11,19,0,0,0,1,0.5,0.4848,0.29,0.3582,36,121,157
3900,2011-06-16,2,0,6,9,0,4,1,2,0.62,0.6061,0.65,0.19399999999999998,29,232,261
220,2011-01-10,1,0,1,10,0,1,1,2,0.14,0.1212,0.5,0.2985,0,31,31
16335,2012-11-18,4,1,11,8,0,0,0,1,0.3,0.2879,0.75,0.2537,19,100,119
11041,2012-04-10,2,1,4,4,0,2,1,1,0.34,0.3333,0.71,0.1343,0,2,2
9212,2012-01-24,1,1,1,17,0,2,1,1,0.42,0.4242,0.67,0.0896,41,474,515
15198,2012-09-30,4,1,9,10,0,0,0,1,0.58,0.5455,0.46,0.1642,160,319,479
9578,2012-02-09,1,1,2,0,0,4,1,2,0.24,0.2424,0.87,0.1642,3,23,26
10837,2012-04-01,2,1,4,15,0,0,0,1,0.5,0.4848,0.55,0.2537,295,278,573
11440,2012-04-26,2,1,4,20,0,4,1,1,0.54,0.5152,0.77,0.19399999999999998,23,314,337
9706,2012-02-14,1,1,2,8,0,2,1,2,0.24,0.2879,0.7,0.0,3,510,513
333,2011-01-15,1,0,1,8,0,6,0,1,0.14,0.1515,0.63,0.1343,1,22,23
10975,2012-04-07,2,1,4,10,0,6,0,1,0.42,0.4242,0.28,0.2537,187,176,363
7723,2011-11-23,4,0,11,9,0,3,1,2,0.52,0.5,0.94,0.19399999999999998,3,164,167
9649,2012-02-11,1,1,2,23,0,6,0,3,0.12,0.0758,0.5,0.4925,0,20,20
12207,2012-05-28,2,1,5,19,1,1,0,1,0.8,0.7576,0.55,0.2985,148,247,395
346,2011-01-15,1,0,1,21,0,6,0,2,0.32,0.303,0.39,0.2239,6,51,57
2396,2011-04-14,2,0,4,17,0,4,1,1,0.6,0.6061,0.28,0.0,50,338,388
11612,2012-05-04,2,1,5,0,0,5,1,1,0.6,0.5758,0.78,0.3284,19,70,89
2779,2011-04-30,2,0,4,16,0,6,0,1,0.58,0.5455,0.37,0.19399999999999998,191,273,464
16369,2012-11-19,4,1,11,18,0,1,1,2,0.4,0.4091,0.58,0.2537,21,559,580
729,2011-02-02,1,0,2,17,0,3,1,1,0.36,0.3182,0.53,0.5224,7,183,190
1333,2011-02-28,1,0,2,19,0,1,1,3,0.44,0.4394,0.88,0.6119,1,79,80
9230,2012-01-25,1,1,1,11,0,3,1,2,0.3,0.2727,0.61,0.2985,52,105,157
17285,2012-12-28,1,1,12,1,0,5,1,1,0.24,0.2273,0.6,0.19399999999999998,0,9,9
6094,2011-09-16,3,0,9,11,0,5,1,2,0.5,0.4848,0.51,0.1343,40,139,179
14877,2012-09-17,3,1,9,1,0,1,1,1,0.52,0.5,0.72,0.0896,9,12,21
5996,2011-09-12,3,0,9,9,0,1,1,1,0.64,0.6061,0.69,0.0,21,155,176
15902,2012-10-31,4,1,10,6,0,3,1,1,0.3,0.303,0.81,0.1642,0,116,116
2188,2011-04-06,2,0,4,0,0,3,1,1,0.3,0.3182,0.49,0.1045,0,15,15
14869,2012-09-16,3,1,9,17,0,0,0,1,0.66,0.6212,0.41,0.0,177,393,570
12223,2012-05-29,2,1,5,11,0,2,1,1,0.76,0.7121,0.62,0.2985,50,147,197
14108,2012-08-16,3,1,8,0,0,4,1,1,0.66,0.6212,0.69,0.0,13,63,76
8648,2012-01-01,1,1,1,2,0,0,0,1,0.32,0.3485,0.76,0.0,16,59,75
4209,2011-06-29,3,0,6,6,0,3,1,1,0.66,0.6212,0.69,0.2985,12,104,116
6006,2011-09-12,3,0,9,19,0,1,1,1,0.68,0.6364,0.57,0.1343,63,373,436
2071,2011-04-01,2,0,4,3,0,5,1,2,0.24,0.2273,0.93,0.2537,0,4,4
10563,2012-03-21,2,1,3,5,0,3,1,2,0.5,0.4848,0.88,0.1343,4,35,39
3813,2011-06-12,2,0,6,18,0,0,0,1,0.7,0.6667,0.74,0.1642,69,187,256
14290,2012-08-23,3,1,8,14,0,4,1,1,0.78,0.6970000000000001,0.46,0.2239,114,191,305
9110,2012-01-20,1,1,1,11,0,5,1,2,0.2,0.1818,0.32,0.3582,6,117,123
6517,2011-10-04,4,0,10,2,0,2,1,2,0.4,0.4091,0.87,0.0,1,2,3
4458,2011-07-09,3,0,7,15,0,6,0,1,0.84,0.7273,0.34,0.0896,182,220,402
8464,2011-12-24,1,0,12,7,0,6,0,1,0.3,0.2727,0.7,0.3582,0,10,10
4233,2011-06-30,3,0,6,6,0,4,1,1,0.6,0.6061,0.64,0.2537,4,119,123
16994,2012-12-15,4,1,12,20,0,6,0,2,0.36,0.3485,0.57,0.19399999999999998,23,178,201
8693,2012-01-03,1,1,1,0,0,2,1,1,0.2,0.19699999999999998,0.51,0.2537,0,13,13
11996,2012-05-20,2,1,5,0,0,0,0,1,0.58,0.5455,0.53,0.1045,42,128,170
8169,2011-12-12,4,0,12,0,0,1,1,1,0.2,0.2273,0.69,0.0896,4,16,20
16105,2012-11-08,4,1,11,18,0,4,1,1,0.4,0.4091,0.24,0.4179,16,491,507
2172,2011-04-05,2,0,4,8,0,2,1,3,0.38,0.3939,0.87,0.5821,9,148,157
16233,2012-11-14,4,1,11,2,0,3,1,1,0.24,0.2121,0.6,0.2985,0,1,1
7509,2011-11-14,4,0,11,11,0,1,1,2,0.54,0.5152,0.6,0.2836,22,106,128
228,2011-01-10,1,0,1,18,0,1,1,1,0.2,0.19699999999999998,0.4,0.2239,1,154,155
3860,2011-06-14,2,0,6,17,0,2,1,3,0.64,0.6212,0.5,0.2836,85,484,569
9856,2012-02-20,1,1,2,15,1,1,0,1,0.34,0.3182,0.34,0.2239,54,235,289
2204,2011-04-06,2,0,4,16,0,3,1,1,0.54,0.5152,0.28,0.4179,27,142,169
5479,2011-08-21,3,0,8,4,0,0,0,1,0.68,0.6364,0.83,0.2239,1,5,6
7407,2011-11-10,4,0,11,5,0,4,1,2,0.36,0.3485,1.0,0.1343,1,22,23
15169,2012-09-29,4,1,9,5,0,6,0,1,0.5,0.4848,0.63,0.19399999999999998,2,13,15
12420,2012-06-06,2,1,6,16,0,3,1,1,0.64,0.6212,0.41,0.1343,107,345,452
2189,2011-04-06,2,0,4,1,0,3,1,1,0.26,0.2727,0.6,0.1343,0,2,2
465,2011-01-21,1,0,1,9,0,5,1,1,0.2,0.1818,0.51,0.3582,7,159,166
247,2011-01-11,1,0,1,15,0,2,1,2,0.16,0.19699999999999998,0.8,0.0896,2,45,47
11013,2012-04-09,2,1,4,0,0,1,1,1,0.48,0.4697,0.39,0.2836,8,29,37
16347,2012-11-18,4,1,11,20,0,0,0,1,0.36,0.3485,0.66,0.1642,9,120,129
1354,2011-03-01,1,0,3,16,0,2,1,1,0.34,0.3485,0.34,0.0896,10,92,102
12832,2012-06-23,3,1,6,20,0,6,0,1,0.78,0.6818,0.31,0.19399999999999998,158,228,386
12534,2012-06-11,2,1,6,10,0,1,1,1,0.72,0.6818,0.62,0.1642,52,95,147
10487,2012-03-18,1,1,3,1,0,0,0,1,0.46,0.4545,0.82,0.1343,25,88,113
16017,2012-11-05,4,1,11,1,0,1,1,2,0.3,0.303,0.56,0.1642,0,8,8
4956,2011-07-30,3,0,7,9,0,6,0,1,0.82,0.7576,0.46,0.2985,49,125,174
6325,2011-09-26,4,0,9,2,0,1,1,2,0.62,0.5606,0.88,0.1045,4,4,8
17257,2012-12-26,1,1,12,21,0,3,1,2,0.3,0.2727,0.87,0.2985,0,20,20
10554,2012-03-20,1,1,3,20,0,2,1,1,0.58,0.5455,0.68,0.0896,78,299,377
12282,2012-05-31,2,1,5,22,0,4,1,1,0.66,0.6212,0.5,0.1642,43,221,264
11400,2012-04-25,2,1,4,4,0,3,1,1,0.34,0.3485,0.66,0.0896,0,6,6
15497,2012-10-12,4,1,10,21,0,5,1,1,0.4,0.4091,0.54,0.19399999999999998,21,169,190
1051,2011-02-16,1,0,2,12,0,3,1,1,0.38,0.3939,0.32,0.3284,14,72,86
1704,2011-03-16,1,0,3,15,0,3,1,2,0.4,0.4091,0.76,0.2537,22,79,101
8618,2011-12-30,1,0,12,20,0,5,1,2,0.34,0.3485,0.66,0.1045,16,75,91
10949,2012-04-06,2,1,4,8,0,5,1,1,0.3,0.2727,0.49,0.3284,19,489,508
15953,2012-11-02,4,1,11,9,0,5,1,1,0.34,0.3485,0.53,0.1045,27,355,382
238,2011-01-11,1,0,1,6,0,2,1,2,0.16,0.1818,0.55,0.1343,0,27,27
15891,2012-10-30,4,1,10,19,0,2,1,2,0.5,0.4848,0.68,0.19399999999999998,6,109,115
1859,2011-03-23,2,0,3,5,0,3,1,3,0.32,0.3182,0.87,0.19399999999999998,0,10,10
4582,2011-07-14,3,0,7,19,0,4,1,1,0.72,0.6515,0.39,0.2239,67,333,400
15113,2012-09-26,4,1,9,21,0,3,1,1,0.66,0.6212,0.65,0.19399999999999998,32,328,360
12419,2012-06-06,2,1,6,15,0,3,1,1,0.64,0.6212,0.38,0.0,75,225,300
168,2011-01-08,1,0,1,6,0,6,0,2,0.16,0.1667,0.74,0.1642,0,2,2
10153,2012-03-04,1,1,3,2,0,0,0,2,0.36,0.3485,0.4,0.1642,14,66,80
5635,2011-08-27,3,0,8,16,0,6,0,3,0.64,0.5758,0.89,0.5224,10,14,24
7636,2011-11-19,4,0,11,18,0,6,0,1,0.38,0.3939,0.46,0.1343,36,172,208
14905,2012-09-18,3,1,9,5,0,2,1,2,0.64,0.5758,0.89,0.3284,3,45,48
5001,2011-08-01,3,0,8,6,0,1,1,1,0.66,0.6061,0.83,0.0896,3,97,100
16086,2012-11-07,4,1,11,22,0,3,1,3,0.3,0.2879,0.56,0.2537,4,56,60
14231,2012-08-21,3,1,8,3,0,2,1,1,0.56,0.5303,0.88,0.0,0,3,3
672,2011-01-31,1,0,1,7,0,1,1,2,0.16,0.1364,0.64,0.2836,1,71,72
1939,2011-03-26,2,0,3,13,0,6,0,1,0.32,0.303,0.33,0.2239,94,145,239
11278,2012-04-20,2,1,4,2,0,5,1,1,0.44,0.4394,0.88,0.19399999999999998,3,18,21
1981,2011-03-28,2,0,3,9,0,1,1,2,0.22,0.2121,0.32,0.2239,12,109,121
16273,2012-11-15,4,1,11,18,0,4,1,2,0.36,0.3485,0.57,0.19399999999999998,10,563,573
16976,2012-12-15,4,1,12,2,0,6,0,1,0.26,0.303,0.81,0.0,6,63,69
13239,2012-07-10,3,1,7,19,0,2,1,3,0.7,0.6667,0.74,0.2239,55,359,414
2221,2011-04-07,2,0,4,9,0,4,1,2,0.4,0.4091,0.66,0.1343,15,155,170
873,2011-02-08,1,0,2,19,0,2,1,1,0.16,0.1212,0.4,0.4627,1,100,101
16541,2012-11-26,4,1,11,22,0,1,1,1,0.32,0.3485,0.61,0.0,3,101,104
8653,2012-01-01,1,1,1,7,0,0,0,1,0.26,0.2576,0.93,0.1642,1,6,7
437,2011-01-20,1,0,1,5,0,4,1,1,0.24,0.2273,0.6,0.2239,0,6,6
12014,2012-05-20,2,1,5,18,0,0,0,1,0.7,0.6515,0.51,0.3284,146,328,474
12919,2012-06-27,3,1,6,11,0,3,1,1,0.74,0.6515,0.3,0.3284,64,145,209
9361,2012-01-30,1,1,1,22,0,1,1,1,0.28,0.2727,0.48,0.2239,2,92,94
13135,2012-07-06,3,1,7,11,0,5,1,1,0.84,0.7273,0.32,0.0896,92,141,233
2006,2011-03-29,2,0,3,10,0,2,1,1,0.3,0.2727,0.24,0.2985,13,46,59
15972,2012-11-03,4,1,11,4,0,6,0,2,0.32,0.303,0.49,0.2985,8,8,16
14737,2012-09-11,3,1,9,5,0,2,1,1,0.46,0.4545,0.72,0.0896,3,41,44
3036,2011-05-11,2,0,5,9,0,3,1,1,0.52,0.5,0.72,0.1343,21,182,203
12365,2012-06-04,2,1,6,9,0,1,1,1,0.62,0.6212,0.43,0.2836,38,244,282
8596,2011-12-29,1,0,12,22,0,4,1,1,0.28,0.2879,0.65,0.1343,7,48,55
14993,2012-09-21,3,1,9,21,0,5,1,1,0.6,0.5909,0.73,0.2537,46,266,312
7997,2011-12-04,4,0,12,20,0,0,0,1,0.36,0.3485,0.76,0.1343,8,116,124
12981,2012-06-30,3,1,6,1,0,6,0,3,0.64,0.5758,0.89,0.2239,3,55,58
11465,2012-04-27,2,1,4,21,0,5,1,1,0.44,0.4394,0.33,0.2985,23,185,208
2160,2011-04-04,2,0,4,20,0,1,1,2,0.7,0.6364,0.24,0.5522,40,133,173
11632,2012-05-04,2,1,5,20,0,5,1,1,0.68,0.6364,0.51,0.1045,58,255,313
7991,2011-12-04,4,0,12,14,0,0,0,1,0.42,0.4242,0.62,0.1343,77,246,323
5029,2011-08-02,3,0,8,10,0,2,1,1,0.82,0.7273,0.36,0.2985,50,90,140
15048,2012-09-24,4,1,9,4,0,1,1,1,0.44,0.4394,0.67,0.1045,0,8,8
13739,2012-07-31,3,1,7,15,0,2,1,1,0.76,0.7121,0.62,0.1343,29,115,144
9307,2012-01-28,1,1,1,16,0,6,0,1,0.42,0.4242,0.44,0.3582,131,276,407
7129,2011-10-29,4,0,10,15,0,6,0,3,0.22,0.2121,0.93,0.2537,3,38,41
17374,2012-12-31,1,1,12,18,0,1,1,2,0.26,0.2727,0.48,0.1343,10,112,122
10330,2012-03-11,1,1,3,12,0,0,0,1,0.4,0.4091,0.37,0.2985,146,264,410
8516,2011-12-26,1,0,12,13,1,1,0,1,0.38,0.3939,0.4,0.2985,57,83,140
4100,2011-06-24,3,0,6,17,0,5,1,1,0.76,0.6667,0.37,0.2537,85,472,557
1358,2011-03-01,1,0,3,20,0,2,1,1,0.3,0.3182,0.61,0.0896,2,86,88
5916,2011-09-09,3,0,9,0,0,5,1,3,0.64,0.5606,0.94,0.19399999999999998,1,15,16
10096,2012-03-01,1,1,3,17,0,4,1,1,0.56,0.5303,0.35,0.2985,49,551,600
11654,2012-05-05,2,1,5,18,0,6,0,2,0.66,0.6212,0.69,0.3582,156,278,434
9019,2012-01-16,1,1,1,15,1,1,0,1,0.26,0.2121,0.44,0.4478,17,175,192
15063,2012-09-24,4,1,9,19,0,1,1,1,0.52,0.5,0.39,0.1343,56,534,590
15339,2012-10-06,4,1,10,7,0,6,0,1,0.54,0.5152,0.83,0.2985,13,71,84
14055,2012-08-13,3,1,8,19,0,1,1,1,0.74,0.6818,0.58,0.1642,88,467,555
8981,2012-01-15,1,1,1,1,0,0,0,2,0.16,0.1364,0.47,0.2985,2,40,42
3669,2011-06-06,2,0,6,18,0,1,1,1,0.76,0.6667,0.31,0.1343,56,500,556
11135,2012-04-14,2,1,4,3,0,6,0,1,0.36,0.3636,0.66,0.0896,6,26,32
13078,2012-07-04,3,1,7,2,1,3,0,1,0.66,0.6061,0.83,0.1343,27,66,93
11350,2012-04-23,2,1,4,2,0,1,1,2,0.32,0.303,0.87,0.3284,1,3,4
3909,2011-06-16,2,0,6,18,0,4,1,1,0.64,0.5758,0.83,0.2239,26,299,325
6501,2011-10-03,4,0,10,10,0,1,1,2,0.4,0.4091,0.66,0.1045,19,82,101
3233,2011-05-19,2,0,5,14,0,4,1,3,0.54,0.5152,0.73,0.19399999999999998,43,137,180
1691,2011-03-16,1,0,3,1,0,3,1,3,0.3,0.2727,1.0,0.2985,1,2,3
16569,2012-11-28,4,1,11,2,0,3,1,2,0.26,0.2576,0.75,0.2239,0,1,1
1485,2011-03-07,1,0,3,5,0,1,1,1,0.2,0.1818,0.75,0.3582,0,1,1
652,2011-01-30,1,0,1,11,0,0,0,1,0.22,0.2727,0.75,0.0,9,50,59
3659,2011-06-06,2,0,6,8,0,1,1,1,0.64,0.6061,0.73,0.0896,28,410,438
2379,2011-04-14,2,0,4,0,0,4,1,1,0.38,0.3939,0.76,0.1343,3,18,21
13647,2012-07-27,3,1,7,19,0,5,1,1,0.82,0.7727,0.52,0.19399999999999998,93,423,516
12324,2012-06-02,2,1,6,16,0,6,0,1,0.64,0.6212,0.38,0.2537,275,369,644
16580,2012-11-28,4,1,11,13,0,3,1,1,0.34,0.3333,0.42,0.19399999999999998,21,193,214
3498,2011-05-30,2,0,5,15,1,1,0,1,0.88,0.8029999999999999,0.39,0.2537,132,179,311
17051,2012-12-18,4,1,12,5,0,2,1,1,0.38,0.3939,0.87,0.0896,0,36,36
16449,2012-11-23,4,1,11,2,0,5,1,1,0.26,0.2879,0.75,0.0896,1,4,5
2793,2011-05-01,2,0,5,6,0,0,0,2,0.4,0.4091,0.82,0.0896,4,9,13
4357,2011-07-05,3,0,7,10,0,2,1,1,0.76,0.6970000000000001,0.52,0.1045,55,84,139
13123,2012-07-05,3,1,7,23,0,4,1,1,0.8,0.7576,0.55,0.1642,32,99,131
10698,2012-03-26,2,1,3,20,0,1,1,1,0.4,0.4091,0.26,0.5224,12,209,221
9513,2012-02-06,1,1,2,7,0,1,1,1,0.16,0.1818,0.86,0.1045,5,229,234
7331,2011-11-07,4,0,11,1,0,1,1,1,0.34,0.3636,0.87,0.0,2,6,8
14900,2012-09-18,3,1,9,0,0,2,1,3,0.6,0.5152,0.94,0.2537,2,11,13
13933,2012-08-08,3,1,8,17,0,3,1,2,0.8,0.7576,0.55,0.2836,107,751,858
8898,2012-01-11,1,1,1,14,0,3,1,3,0.32,0.3333,0.81,0.1045,3,70,73
7352,2011-11-07,4,0,11,22,0,1,1,1,0.36,0.3636,0.81,0.0896,6,102,108
2592,2011-04-22,2,0,4,21,0,5,1,3,0.3,0.303,0.93,0.1642,5,23,28
2857,2011-05-03,2,0,5,22,0,2,1,2,0.58,0.5455,0.6,0.3881,14,99,113
11912,2012-05-16,2,1,5,12,0,3,1,1,0.7,0.6515,0.54,0.19399999999999998,59,271,330
9116,2012-01-20,1,1,1,17,0,5,1,2,0.22,0.2576,0.32,0.0896,9,340,349
14789,2012-09-13,3,1,9,9,0,4,1,1,0.6,0.6061,0.64,0.0896,46,292,338
13000,2012-06-30,3,1,6,20,0,6,0,1,0.82,0.7727,0.52,0.1642,88,204,292
7895,2011-11-30,4,0,11,14,0,3,1,2,0.38,0.3939,0.43,0.3582,13,99,112
12276,2012-05-31,2,1,5,16,0,4,1,1,0.76,0.6667,0.33,0.2836,103,384,487
8505,2011-12-26,1,0,12,1,1,1,0,1,0.28,0.2727,0.56,0.19399999999999998,3,7,10
919,2011-02-10,1,0,2,19,0,4,1,1,0.14,0.1667,0.28,0.1045,2,110,112
5863,2011-09-06,3,0,9,18,0,2,1,2,0.54,0.5152,0.88,0.3881,22,351,373
14770,2012-09-12,3,1,9,14,0,3,1,1,0.7,0.6364,0.37,0.1642,78,200,278
16493,2012-11-24,4,1,11,22,0,6,0,1,0.24,0.2273,0.44,0.2537,7,69,76
11491,2012-04-28,2,1,4,23,0,6,0,2,0.38,0.3939,0.76,0.0896,5,37,42
7204,2011-11-01,4,0,11,18,0,2,1,1,0.42,0.4242,0.58,0.1045,39,421,460
6078,2011-09-15,3,0,9,19,0,4,1,1,0.46,0.4545,0.67,0.4627,20,212,232
6861,2011-10-18,4,0,10,10,0,2,1,2,0.56,0.5303,0.68,0.0,27,75,102
1131,2011-02-19,1,0,2,20,0,6,0,1,0.32,0.2879,0.28,0.5224,9,38,47
8362,2011-12-20,4,0,12,1,0,2,1,1,0.36,0.3788,0.53,0.0,0,6,6
2497,2011-04-18,2,0,4,22,0,1,1,1,0.52,0.5,0.55,0.2836,9,81,90
1216,2011-02-23,1,0,2,17,0,3,1,1,0.34,0.3485,0.25,0.0896,15,207,222
6720,2011-10-12,4,0,10,13,0,3,1,3,0.54,0.5152,0.88,0.2239,25,76,101
16385,2012-11-20,4,1,11,10,0,2,1,2,0.4,0.4091,0.66,0.0896,32,144,176
7406,2011-11-10,4,0,11,4,0,4,1,1,0.38,0.3939,0.94,0.0896,1,2,3
10581,2012-03-21,2,1,3,23,0,3,1,1,0.54,0.5152,0.77,0.0,37,88,125
10093,2012-03-01,1,1,3,14,0,4,1,1,0.58,0.5455,0.35,0.2239,37,174,211
5243,2011-08-11,3,0,8,8,0,4,1,1,0.7,0.6364,0.45,0.1642,29,361,390
14472,2012-08-31,3,1,8,4,0,5,1,1,0.64,0.5758,0.89,0.1343,0,7,7
13866,2012-08-05,3,1,8,22,0,0,0,1,0.72,0.6970000000000001,0.79,0.0896,57,100,157
6222,2011-09-21,3,0,9,19,0,3,1,3,0.62,0.5455,0.94,0.0,30,253,283
8834,2012-01-08,1,1,1,21,0,0,0,1,0.28,0.2727,0.56,0.2239,10,81,91
6507,2011-10-03,4,0,10,16,0,1,1,2,0.4,0.4091,0.76,0.1045,16,202,218
8359,2011-12-19,4,0,12,22,0,1,1,2,0.36,0.3485,0.57,0.1642,12,95,107
10246,2012-03-07,1,1,3,23,0,3,1,1,0.44,0.4394,0.62,0.3284,4,58,62
4517,2011-07-12,3,0,7,2,0,2,1,1,0.7,0.6667,0.79,0.1045,2,7,9
13987,2012-08-10,3,1,8,23,0,5,1,1,0.72,0.6818,0.7,0.2836,33,159,192
8658,2012-01-01,1,1,1,12,0,0,0,1,0.4,0.4091,0.62,0.2836,58,143,201
13993,2012-08-11,3,1,8,5,0,6,0,1,0.62,0.5606,0.88,0.1045,2,9,11
13399,2012-07-17,3,1,7,11,0,2,1,2,0.86,0.8029999999999999,0.47,0.0,60,146,206
14395,2012-08-27,3,1,8,23,0,1,1,1,0.7,0.6667,0.84,0.1642,35,79,114
433,2011-01-20,1,0,1,1,0,4,1,1,0.26,0.2727,0.56,0.0,2,3,5
4007,2011-06-20,2,0,6,20,0,1,1,1,0.66,0.6212,0.69,0.2239,52,264,316
458,2011-01-21,1,0,1,2,0,5,1,3,0.24,0.2424,0.75,0.1642,0,2,2
15077,2012-09-25,4,1,9,9,0,2,1,1,0.54,0.5152,0.56,0.2537,28,381,409
2465,2011-04-17,2,0,4,14,0,0,0,1,0.52,0.5,0.34,0.3881,170,191,361
145,2011-01-07,1,0,1,7,0,5,1,1,0.2,0.2121,0.69,0.1343,8,76,84
17256,2012-12-26,1,1,12,20,0,3,1,3,0.32,0.303,0.93,0.2537,0,32,32
6579,2011-10-06,4,0,10,16,0,4,1,1,0.58,0.5455,0.49,0.19399999999999998,51,272,323
12349,2012-06-03,2,1,6,17,0,0,0,1,0.7,0.6364,0.34,0.2537,192,386,578
12262,2012-05-31,2,1,5,2,0,4,1,1,0.64,0.6061,0.65,0.0896,6,8,14
12605,2012-06-14,2,1,6,9,0,4,1,1,0.62,0.6061,0.61,0.2239,45,312,357
7960,2011-12-03,4,0,12,7,0,6,0,1,0.22,0.2576,0.75,0.0896,2,24,26
4869,2011-07-26,3,0,7,18,0,2,1,1,0.84,0.7424,0.39,0.3881,68,478,546
11535,2012-04-30,2,1,4,19,0,1,1,2,0.54,0.5152,0.64,0.2537,51,420,471
7599,2011-11-18,4,0,11,5,0,5,1,1,0.22,0.2273,0.44,0.1343,0,22,22
11213,2012-04-17,2,1,4,9,0,2,1,1,0.6,0.6212,0.38,0.4925,71,329,400
10507,2012-03-18,1,1,3,21,0,0,0,1,0.52,0.5,0.72,0.0896,44,129,173
9133,2012-01-21,1,1,1,10,0,6,0,3,0.16,0.1515,0.93,0.2537,0,45,45
3647,2011-06-05,2,0,6,20,0,0,0,1,0.66,0.6212,0.69,0.19399999999999998,84,195,279
3776,2011-06-11,2,0,6,5,0,6,0,1,0.68,0.6364,0.74,0.1343,4,12,16
10859,2012-04-02,2,1,4,14,0,1,1,1,0.46,0.4545,0.31,0.4179,127,141,268
14183,2012-08-19,3,1,8,3,0,0,0,2,0.62,0.6061,0.61,0.1642,21,34,55
3653,2011-06-06,2,0,6,2,0,1,1,1,0.58,0.5455,0.88,0.1045,4,4,8
14884,2012-09-17,3,1,9,8,0,1,1,1,0.54,0.5152,0.77,0.0896,36,647,683
8429,2011-12-22,1,0,12,20,0,4,1,3,0.42,0.4242,0.71,0.0,0,33,33
9425,2012-02-02,1,1,2,14,0,4,1,1,0.4,0.4091,0.76,0.1045,12,129,141
13830,2012-08-04,3,1,8,10,0,6,0,1,0.82,0.7727,0.57,0.19399999999999998,108,288,396
